Name,Comment,Time,Likes,Reply Count
Sony_ 8888,Launching pertama : Zenix<br>Next kaluar seri TRD <br>Next ada lagi Zenix Venturer 😆<br>* Tukar  tambah terus dong 😁,2022-11-22T05:16:30Z,0,0
Dhita Onclonk,Innova diesel bekas semakin to the moon...,2022-11-22T05:16:22Z,0,0
Andrew Syahputra,UMR Jogja apa bisa beli Mobil ini ? Ups,2022-11-22T05:16:19Z,0,0
Andro Sitorus,👍🤩👍,2022-11-22T05:16:18Z,0,0
Sugiono Tani,Keren sich...,2022-11-22T05:16:02Z,0,0
Molen TekGaming,"ladderframe ke monocoque telat banget sih, rwd ke fwd juga telat banget, mas fitra terlalu excited untuk oenyampaiannya",2022-11-22T05:15:09Z,0,0
Ricardo RAD,"Dengan inovasi yg semasif ini kalo msh ada yg nyela zenix terutama pemilik gen sblmnya si kebangetan. Mobil nyari kurang mah selalu ada, tp jgn tutup mata dnk sm kelebihannya :)",2022-11-22T05:14:57Z,2,0
Cavin,500 juta worth it ini untuk versi hybrid,2022-11-22T05:14:54Z,0,0
Anif Rofidin,walahhh .. suspensi belakang model torsionbeam 🤭,2022-11-22T05:13:06Z,0,0
Sungging Jaladri,Saya harap di semua tipe Zenix tersedia opsi TSS 😊,2022-11-22T05:12:08Z,2,0
Duit Kawak,yg cicilan reborn nya belum lunas ..ngumpul 🤣😂😂😂😂,2022-11-22T05:11:51Z,1,0
Erland DD,Untung ada mobil china...jadi mobil jepang sudah gk pelit ngasih fitur2 modern,2022-11-22T05:10:59Z,1,0
Hanif Maulana chanel,420jt sudah hybrid belum om..,2022-11-22T05:08:02Z,0,0
zulchaidir zulchaidir,"perlu pembuktian sampai 10K-25K km untuk melihat sejauh mana improvement dan durability Kijang ini, terutama daya tahan CVT dan kehandalan saat memuat full load, krn definisi Kijang Innova saat ini masih mpv keluarga yg bandel dan memiliki dayatahan luarbiasa terutama yg diesel, salam innova",2022-11-22T05:05:19Z,1,0
Benny Candra,"Bukan kelewat canggih untuk kijang, harusnya sudah sepatutnya untuk kijang",2022-11-22T05:04:38Z,1,0
rizky sribu2,ada Khalid lagi duduk baris ke 3,2022-11-22T05:03:47Z,0,0
Gunawan  Septiarso,Om Fitra..  Lebih  bagus  mana  ISUZU  Phanter  kalau  dibandingkan an  dgn  kijang INOVA,2022-11-22T05:02:58Z,0,0
rajdeep chavan,Speak in english,2022-11-22T05:02:54Z,0,0
Sembilan Jb,Veloz promax,2022-11-22T05:02:41Z,1,0
ASEPNIDANADIRA CHANNEL,Menurut gue stoplamp nya mirip toyota rush 😥,2022-11-22T05:01:28Z,1,0
Ari Suprayitno,Ada yg tahu penggerak hibryd itu apa ya?,2022-11-22T05:01:21Z,0,0
Go Outside,Semakin Canggih Semakin Ribet Perawatannya. Salam Cumi2...,2022-11-22T05:00:56Z,1,0
Bahtra Efendi,"Untuk perkotaan bolehlah,tapi untuk jln yg agak curam ,tentu masih kalah dengan pengerak roda belakang",2022-11-22T05:00:50Z,2,0
Hendry Antoni,Groundclerance ny cuma 185 mm aja y? Wah mirip mobilio pendek y.. kena jalan berlubang lbh kemungkinan kena lbh besar..,2022-11-22T04:59:03Z,0,0
Kepala Batu,"<b>TAMPANGNYA BRNGKAK2, SELERA INDIA BANGET</b>",2022-11-22T04:58:07Z,0,0
Dewi Herlina,"Pemilik  Dunia  =  Pemilik  Akhirat<br>   Pengatur  Dunia  =  Pengatur  Akhirat<br><br>Ada  5  hal  yg  berlaku  di  seluruh dunia  (international)  =<br>1] Bahasa international = bahasa inggris  dari inggris percaya kpd Allah bernama Tuhan YesUs  :  Pencipta  Dunia.<br>2] Mata uang international = US $   dari  amerika serikat percaya kpd Allah bernama Tuhan YesUs  : Pencipta Dunia.<br>3] Kalender international=kalender tahun masehi.Hari ini 22november2022masehi  <br>(masehi=Mesias=Tuhan YesUs).<br>4] Lagu  kebangsaan = semua negara harus punya lagu kebangsaan. (lagu kebangsaan Indonesia : Indonesia Raya) <br>Cara beribadah umat kristen, ada :  lagu. <br>5] Keselamatan = hal - hal keselamatan utk manusia yg dipakai hampir di seluruh dunia  (international,  pakai bahasa international : bahasa inggris)  =<br>zebra   cross,   do not   cross   police line, <br>red      cross     international   :   palang   merah      international.",2022-11-22T04:55:34Z,0,1
Nugraha Suryadi,Ga ada lagi Diesel penggerak belakang 🥲,2022-11-22T04:54:30Z,0,0
Nanda Bsp,Innova diesel otw mahal nih 😀,2022-11-22T04:53:49Z,0,0
Kang Ayib,"Perpaduan velos, corola cross, rush dan crv",2022-11-22T04:52:26Z,0,0
irzal lathanza,"Pajaknya per tahun  berapa om, innova zenix hybrid",2022-11-22T04:51:17Z,0,0
Dwi mahardi,Muncul lagi tulisan kijang. Kerenn,2022-11-22T04:51:17Z,0,0
Agung Rizky,Legender akhirnya masuk indo👍,2022-11-22T04:47:49Z,0,0
Agus Agus,Depan fortuner belakan avanza,2022-11-22T04:47:36Z,1,0
suharmin suharmin,ayo om fitrah di adu lah sama alami hybrid....,2022-11-22T04:47:09Z,0,0
Ahmad Riyadi,Wah tahun 2022 hampir habis..tinggal menatap tahun 2023 di mana semua anggaran belanja pejabat akan di anggarkan.termasuk mobil dinas😁😁😀,2022-11-22T04:46:16Z,0,0
Bhotelfauzi Fauzi,Kijang memang tiada 2nya keren mobil nya.👍 semoga bisa beli mobil tahun ini,2022-11-22T04:45:40Z,5,0
STO channel,Desain Malah jadi veloz<br>Nurunin kasta,2022-11-22T04:45:25Z,0,0
Heri Kuswendié,KIJANG singkatan dari Kerjasama Indonesia JepANG<br><br>Jadi inget Alm Bapak yg selalu jatuh hati sama KIJANG,2022-11-22T04:45:15Z,0,0
Wolka Bike,Om Fitra itu kalau kondisi mesin nyala... saat driver keluar apakah semua pintu bisa dikonci... berfungsi saat kita dirumah mau buka pintu gerbang tanpa mematikan mesin tapi pintu mobil bisa dikonci....Thanks,2022-11-22T04:44:55Z,0,0
Dewi Herlina,"Yang paling berkuasa mengatur seluruh dunia  &amp;  akhirat adalah Pencipta Dunia.<br>(semua manusia di seluruh dunia diciptakan oleh Pencipta yg sama.   Tapi di dunia ada banyak         a g a m a       &amp;  aliran kepercayaan serta ada juga yg atheis.    Siapakah Pencipta manusia   &amp;  dunia ?   Banyak orang mengakui bahwa Pencipta Dunia itu antara lain   :   Maha  Kuasa,   Maha  Kasih.     Maka  Pencipta Dunia memberitahu siapa diriNya,  pasti dgn cara yg sangat / paling mudah.   Supaya manusia bisa dgn sangat mudah juga mengetahui Pencipta manusia).<br>       Pemilik  Dunia  =  Pemilik  Akhirat<br>     Pengatur  Dunia  =  Pengatur  Akhirat<br><br>(kalau pemilik rumah,  paling berkuasa mengatur + buat peraturan utk orang2   yg menghuni / mengontrak rumahnya)",2022-11-22T04:44:45Z,0,0
Hadipuro Channel,keren banget nih mobil 👍,2022-11-22T04:44:14Z,0,0
Kadri_malik,Sekilas kok Kaya mirip sama Grand carnival ya,2022-11-22T04:43:57Z,0,0
Donnie Hidayat,"Astaga, baru aja ambil Veloz karena ngerasa Inova  gitu&quot; aja, sekarang bnyk perubahan, galau kan jadinya",2022-11-22T04:43:28Z,0,0
Samuel Erenst,"Bentar,apa perasaan saya aja, belakang nya mirip bgt sama Xpander, dr samping juga bagian belakang mirip Xpander.... Apa ya saya lihat ....",2022-11-22T04:43:00Z,1,0
yosua loedji theofilus,pecinta manual diesel mengsedih wkwk,2022-11-22T04:40:36Z,0,0
Aka Christian,"menurut gw, ini kemunduran buat kijang, karena big value dari inova ya diesel nya, itu yg banyak orang liat kelebihan nya, kalo cuman bensin hybrid, buanyaaakkk segmenr nya, bahkan ertiga lebih murah jauh, meskipun secara kenyamanan beda banget, tapi value ke enakan nyetir innova ya di diesel nya",2022-11-22T04:40:34Z,0,0
NFR CHANNEL,anak diesel sedih nonton ini,2022-11-22T04:39:47Z,0,0
CreativMK Juli,Toyota jempol,2022-11-22T04:39:17Z,1,0
mikko gotama,Masih setia dengan reborn G manual 2016,2022-11-22T04:37:40Z,0,0
Samvaro,"Terlihat Toyota masih enggan buat mobil yg full elektrik, klo hybrid mah sudah lama dari zamannya Toyota Prius dulu belasan tahun yg lalu...<br>Lamakelamaan Toyota akan seperti Nokia yg tidak mau menerima perubahan, wajar sih karena Toyota sudah menanam modal yg sangat besar untuk mobil bensin dan sparepartnya selama puluhan tahun dan akan rugi besar kalau beralih ke full elektrik, tapi akan mengalami kerugian yg jauh lebih besar lg kalau Toyota tidak mau beralih secepatnya...<br>Apa lagi Indonesia tidak ada pembatasan masa pakai kendaraan, jadi mobil yg kami beli harus utk jangka panjang, orang Indonesia ga mau dari bensin lalu ke Hybrid dlu kemudian baru ke listrik, kalau pada akhirnya ke listrik semua nantinya, ya kami inginnya dari awal langsung beli yg listrik aja sekalian, ga perlu repot gontaganti mobil lagi...",2022-11-22T04:36:05Z,1,0
arya pasha,Cahnnel otomotif bisa trending juga ya? Seandainya,2022-11-22T04:35:29Z,0,0
Mr. Xi,"Kenapa orang gak sadar, sejak avanza ganti FWD  banyak yg nyari ganti innova krn masih RWD dan laddr frame. Nah sekarang innova jadi FWd terus orang beralih ke fortune gitu, atau malah drop penjualan toyota?",2022-11-22T04:33:54Z,0,0
Bukhori,Manual penggerak belakang mulai hilang,2022-11-22T04:33:50Z,0,0
alex gaming,W punya kijang Doyok aj blm ini UD ada generasi baru aj pusing sama kijang Kya hp upgrade trus,2022-11-22T04:33:15Z,0,0
Rona Efendi,Lagi susah bensin kok gak pake mesin diesel,2022-11-22T04:32:57Z,0,0
yus,Bung Fitra memang is the best penyampaiannya...,2022-11-22T04:27:26Z,0,0
طيرا ابابيل,sesuai dengan namanya om... <br>Innova dari sebuah inovasi dan kini inovasi tsb langsung jadi kenyataan ☺,2022-11-22T04:27:20Z,1,0
Asep Risma,ko kayak x pander,2022-11-22T04:27:12Z,0,0
Arief Zoel,belakangnya jadi mirip xepander,2022-11-22T04:26:37Z,0,0
wanda kaptari,Bikin perbandingan Innova Zenix Hybrid vs Wuling Almaz Hybrid dong.,2022-11-22T04:24:38Z,0,0
JEY CO,"Lampu belakang nya lebih mirip rush sih😂 <a href=""https://www.youtube.com/watch?v=9IuEx6ACJQM&amp;t=4m02s"">4:02</a>",2022-11-22T04:22:18Z,0,0
Riski Wiatanto,"Ruang mesin yang masih semrawut, khass sekali.... hehe",2022-11-22T04:22:12Z,0,0
8108 REZA ADIYAT DWI KURNIAWAN,"HARUS ADA ROADTRIP INI SIH SAMA 3 SERANGKAI(OM MOBI, OM FITRA SAMA RIDWAN HANIF)",2022-11-22T04:22:10Z,0,0
Al Muttahidah,"Row ketiga jadi lebih rendah dari yg reborn ya kalo gak salah diliat dari video ini. Karena saya tingginya 180cm duduk di reborn row ketiga, kepala aman gak mentok. 🙏",2022-11-22T04:21:03Z,0,0
Ronald Alex,"KIJANG Zenix generasi ke 7 sudah berevolusi dari sebelumnya sejak tahun 1977.<br>wao harganya🤑makin melambung🚀untuk mobil idaman keluarga👨‍👩‍👧‍👦 &amp; niaga perkantoran 🏢sepanjang masa.<br>Semoga feature keselamatan 💗 juga makin baik &amp; canggih, ingat Alm H.Dardak ayah dari Emil Dardak (wakil Gubernur Jatim) yang meninggal di tol Pemalang-Batang dalam Kijang Innova.",2022-11-22T04:19:30Z,0,0
Alvin Biologi,"Thanks xpander the real fwd, menyusul tahun depan rush fwd",2022-11-22T04:19:13Z,0,0
Shehan Chan,Untuk mobil keluarga daerah dataran tinggi innova FWD bukan impian,2022-11-22T04:17:48Z,0,0
JAMP00T performance,RIP FR TOYOTA.,2022-11-22T04:17:40Z,0,0
Ciko Kustamsi,"Semoga ini generasi terakhir Kijang yg menggunakan mesin, selanjutnya menggunakan motor listrik atau fuel cells.",2022-11-22T04:16:38Z,0,0
bang adhi Sufhan,Dengar-dengar Suzuki Maruti juga akan buat Toyota Kijang Versi Mereka,2022-11-22T04:16:26Z,0,0
KOMNAS SOUL,"bang @Fitra Eri, jika mobil hybrid kehabisan bensin, apakah tetap masih bisa berjalan menggunakan listriknya?",2022-11-22T04:16:17Z,0,0
Ari Idhas Maulana,Bantingan Dewasa = Bantingan Lesti,2022-11-22T04:16:08Z,0,0
masrur ganteng,Boros bbm bang fitra,2022-11-22T04:14:51Z,0,0
Philips Wieryono Marta,Torsi apakah se enak diesel om??? Pengen tau..,2022-11-22T04:14:45Z,0,0
sempurna saribin,"jiahhh... baru bz4x EV loncing, dilanjut  ippah hybrid.. hondaaa kasiann baru muter2 di turbo2 an.. hrv turbo 500jt baru nafas bentar udah lgsg digabres ama ippah zenix.. crv nasib nya gmn nih ippah sdh jadi crossoper.. zenix = priusnya indonesa",2022-11-22T04:14:36Z,0,0
Johanes Lohanda,berasa toyota yang menghonda,2022-11-22T04:14:18Z,0,0
FARADIBA & SHANUM,"Salfok pas tutup pintu belakang suara dan caranya menit ke 11.00, mobil 500 - 600 jt ini bung 😀😀",2022-11-22T04:13:54Z,0,0
MOCHAMMAD ARDIANSYAH,Cvt?,2022-11-22T04:13:33Z,0,0
Sobri Putra Satria,Kekurangan innova adalah ban nya keliatan kecil dan ngga proporsional pada saat kita liat...hahhahaa,2022-11-22T04:13:11Z,0,0
Ytb Prem,Akhirnya kayak wuling,2022-11-22T04:13:02Z,0,0
aditya agrawal,Hi I am from india <br>Need to know how is overall Innova zenix when compared to XUV700,2022-11-22T04:12:13Z,0,0
Ahmad S H,Tenaga lebih besar wuling almaz hybrid,2022-11-22T04:12:00Z,0,0
M.ikmaludin abdul fatah,Paling seneng kalau um fitra menjelaskan sebuah mobil karena jelas dan detail banget.,2022-11-22T04:10:21Z,15,2
Purwanti Nur,Iyaaa endhul namun desain aku ingn lebih artistik lagi,2022-11-22T04:10:18Z,0,0
Denny Arfendes,review  om fitra memang keren...,2022-11-22T04:09:32Z,0,0
Jefrizon jefrizon,Body sih mantap 👍<br>Tapi mesin penggerak 👎,2022-11-22T04:09:09Z,1,0
PakBoeng AOE,"Akhirnya, mudah2ab harga reborn akan tergerus dengan hadirnya unit ini. Semakin dekat meminang reborn. Aamiin. 😅😅🙏",2022-11-22T04:08:23Z,0,0
Angga HJ,Rogo karep Duwet cupet !!,2022-11-22T04:08:19Z,0,0
desa suru,bos posting varian warnanya,2022-11-22T04:08:08Z,0,0
Hard Sajah,allhmdllh dah punya innova rebond,2022-11-22T04:07:55Z,0,0
Amek Bule,Syg nya tak ada yg manual,2022-11-22T04:07:14Z,0,0
momobiline,Jadi berubah ke premium MPV ya,2022-11-22T04:05:12Z,0,0
Okta Pianto,"Innova reborn belum kebeli,<br>Innova zenix udah keluar 😆<br>Yaa begitulah hidup 🤣",2022-11-22T04:05:04Z,0,0
vlogs daily,tyre section?,2022-11-22T04:02:00Z,0,0
Muhammad umar Syah Budiyono,Hampir mirip land cruiser jadi ngiler😱👍,2022-11-22T04:01:53Z,1,0
areta alradya,Jelek ga due duit ge tuku,2022-11-22T04:01:41Z,0,0
Sphered,"geli denger orang manggil ini Kijang<br>padahal sudah tidak pakai platform Kijang sejak lama, pakainya chassis Hilux,<br>langsung aja Toyota Innova, lebih simple",2022-11-22T04:00:33Z,0,0
Ahmad fikri,Baris ketiga keliatan makin sempit,2022-11-22T04:00:19Z,0,0
Sam botil,"Akhirnya Toyota sadar bahwa konsumen Indonesia sangat paham teknologi otomotif, kaget juga Innova Zenix dibungkus dengan fitur dan teknologi yang cukup komplit kekinian, bravo, suka yang tipe Q hybrid warna putih .....",2022-11-22T03:58:46Z,4,2
Rian Ferdiansyah,thanks to wuling.. innova jadi makin glowing gak pelit fitur 😄,2022-11-22T03:58:37Z,2,0
Hadi Bintarto,Op bisa harganya 500 jt an yg flagshipnya om fitra ya?,2022-11-22T03:56:24Z,0,0
Ummar Gaming,Coba bandingin dengan generasi sebelumnya om,2022-11-22T03:55:01Z,0,0
Suka suka,Inova emang the best tp mahal heeeee...,2022-11-22T03:54:11Z,0,0
Ahmad Salim,"Semoga tahun depan bisa miliki kijang zenik,amiin",2022-11-22T03:53:19Z,1,0
Wong ndeso Channel,"INI BARU DESAIN YANG PALING KEREN,DARI DULU SAYA GA SUKA BODY INOVA,TAPI SAYA SUKA HANYA MESIN DAN SUSPENSINYA YG SANGAT NYAMAN,TP SOAL DISAIAN PALING KEREN YA INI",2022-11-22T03:52:10Z,0,0
Nirina Azzahra,Gak akan sesukses Wuling EV,2022-11-22T03:51:15Z,0,0
Bodoh,look belakangnya mirip Rush gak sih?,2022-11-22T03:48:39Z,0,0
Arfianto Nugroho,"Bagus, sayang lingkungan ku daerah banjir, ngeri kalau hybrid batre di kolong.. saat ini suv paling cocok wkwkw",2022-11-22T03:46:52Z,1,0
805 0ng,"toyota honda bisa gini fiturnya gara gara hyundai kia dan wuling,,hehehe",2022-11-22T03:45:11Z,0,0
Faith Muhammad,Kami suka diesel,2022-11-22T03:43:44Z,0,0
wahyudi saja,2000cc non turbo bisa 174ps ?.... edannn,2022-11-22T03:43:14Z,0,0
Puding Saputra,"Maaf...brp harga nya,om botak",2022-11-22T03:41:37Z,0,0
Prasyuda Alfishandi,apakah para travel akan berpindah haluan?wkwk,2022-11-22T03:41:21Z,0,0
Dwipayana Made,Ini Alphard versi SUV yaa 😁😁,2022-11-22T03:40:30Z,0,0
Sandya Puja.S.,Untuk audio bawaan bagaimana ? Generasi sebelumnya menurut saya kurang ngebass,2022-11-22T03:39:47Z,0,0
wahyudi saja,makin sedikit mobil yang dibanggakan kaum rwd... wkwkwk,2022-11-22T03:38:30Z,0,0
Karejo Power,Nama kijang di cabut aja sdh nggk enak dengernya,2022-11-22T03:37:35Z,0,0
PESONA LIVE,Welcome zenix. Keren sekali🤗,2022-11-22T03:37:14Z,0,0
DD _TIPI,yaaaaaah.... CVT  😞😓,2022-11-22T03:36:50Z,0,0
RJ Situmorang,Model Revolusioner.......tapi sayang mesin RWD yang merupakan  ciri khas Toyota Kijang disuntik mati dan CVT membuat mobil tidak maksimal. point buat mobil ini tidak jauh beda Toyota Veloz yang di buat lebih lebar,2022-11-22T03:36:35Z,0,0
totok Harjiono,Semoga booming di pasar otomotif infonesia..,2022-11-22T03:35:39Z,1,0
reno bimantara,Yang disayangkan adalah sangat sedikit MPV yang kelihatan mewah dan modern tapi ruang ke 3 nya luas. (bukan granmax atau Apv)<br>Cuma cortez aja yang bagian ke 3 nya luas. Saya berharap pabrikan lain bisa bikin ruanh ke 3 luas biar ada pilihan antar produsen,2022-11-22T03:34:33Z,0,0
Zar,bensin 2000cc<br>dapat brpa kmpl tuh,2022-11-22T03:34:07Z,0,0
anbu999,"Jadi kesimpulan,... Veloz besar?",2022-11-22T03:33:47Z,0,0
INDRA MARLAN,Kijang : Kerja sama Indonesia dan Jepang,2022-11-22T03:33:04Z,0,0
Simon Yu,Giá ổn là ok,2022-11-22T03:31:37Z,0,0
Aigo wherever Aiwan,"Wuling almaz hybrid bakalan zonk ini mah, dihajar ama innova hybrid.<br>Walopun beda segmen, tp ingat innova zenix ini berbeda dari gen sebelumnya yg merupakan full mpv, innova zenix ini berubah jadi ala2 suv",2022-11-22T03:30:28Z,0,0
Jaka Parker,Menarik!! akhirnya FWD semua 🤗,2022-11-22T03:28:35Z,1,0
Firman Jasrianto,jadi bigung mau beli zenix atau zigra 🤣,2022-11-22T03:28:27Z,0,0
Yuzky Firdaus,"Yaa ada untungnya juga kalo innova sekarang gk ada yang varian diesel, soalnya coba lihat di jalan, kebanyakan mobil2 pejabat yang pakek mobil innova reborn itu banyak yang pakai mesin diesel dan yakin gk kalo mereka itu pakai bbm jenis dex buat bahan bakarnya ? Aku sih gk yakin ya kalo mereka pakai bbm dex pasti mereka juga ikutan pakek solar.",2022-11-22T03:28:18Z,0,0
Yarkam Activity,Dengan keluarnya innova zenix saya semakin mantap untuk membeli innova reborn bekas diesel,2022-11-22T03:28:06Z,0,1
mr. nusa,Almaz dapat pesaing baru,2022-11-22T03:27:55Z,0,0
Dannang Arinaldy II,"Jika innova baru hybrid tapi masih layout FR, apa pendapat kalian?",2022-11-22T03:27:39Z,0,0
abdullah ingga Pranata,jadi lah inova mobil perkotaan,2022-11-22T03:26:18Z,0,0
steve egie,"Gini harusnya innova.. Apa memang strateginya, launching nya belakangan. Cuma ga ad versi manual... Hmmm",2022-11-22T03:24:41Z,0,0
Indra Rukmana,Ada adzan om,2022-11-22T03:23:40Z,0,0
Ilham Rizky Ramadhan,Auto Innova 2.4 V banyak yang nyari bekasnya 😂😂,2022-11-22T03:23:29Z,0,0
Kevin Aja,"Avanza veloz, vortuner, rush di blender",2022-11-22T03:20:59Z,0,0
scoored,Yuk beli Reborn,2022-11-22T03:19:34Z,0,0
Iwan Ndeso,Otw showroom ambil brosur nya,2022-11-22T03:19:07Z,0,0
Farisan Kemal muhajjir,"Kebaangkitan toyota untul melawar para rival. Kijang akan terus menjadi mpv terlaris di indonesia, terus berevolusi menjadi semakin mewah",2022-11-22T03:18:01Z,1,0
Pencinta Damai,Lihat modelnya gw cuma bisa NGAKAK. T0ty0t4 🤣🤣🤣🤣🤣,2022-11-22T03:17:55Z,0,0
sloth baby,"misfokus sama hilsatt, oh gitu ternyata bts nya, kwkwkww",2022-11-22T03:17:52Z,0,0
Susilo Nugroho,Jos,2022-11-22T03:17:42Z,0,0
Deny Andrian,Salfok syuting pas adzan kenapa masih lanjut😄,2022-11-22T03:17:33Z,0,0
Suka Damai,Wuling... telah membuat Toyota dan Mobil Jepang lainnta seperti kebakaran Jenggot...😅<br>Akhirnya Toyota terdorong untuk BANGKIT dengan Fitur Mumpuni...<br>...wow ‼️,2022-11-22T03:16:46Z,0,0
sar jito,fender nya kok mrip sma xp ya😅😅😅,2022-11-22T03:16:29Z,0,0
Oom ghofur,Bentuknya mirip KIA carnival,2022-11-22T03:16:14Z,0,0
di_mas,Tipe Q zenix fiturnya ga jauh beda sama Wuling almaz..tapi sayang jog bangku di depan kanan kiri tidak seperti hyundai Creta yang ada fitur pendingin jog..tapi ini udh bagus banget si,2022-11-22T03:15:36Z,0,0
Sultan dan Aira,"tampang depan maksa banget ky fortuner, eh belakangnya malah maksa banget ky rush, apalagi dari samping mirip banget avanza baru. kok malah jadi hilang ciri khas identitas innova nya, wkwkwkw",2022-11-22T03:13:35Z,1,0
reza Kusumawardhana,"sekarang yg penting dapat plat biru , pajak type Q berapa. kalo enggak dapat plat biru tidak bisa bebas ganjil genap",2022-11-22T03:12:17Z,0,0
Bagja Laksana,berubah menjadi lebih memwahh dan mahalll,2022-11-22T03:12:15Z,0,0
Agus Heriwibowo,Sayabg sekali om pakainya penggerak depan dan lampu belakang lbh kayak rush,2022-11-22T03:11:19Z,0,0
Mohamad Alif hafis,Kelihatannya kalau diesel ada yang hybrid akan mantab juga 👍,2022-11-22T03:10:43Z,3,2
Frendy Asmara,"Tidak expect sama sekali kalo upgrade nya sebesar ini, well done Toyota!",2022-11-22T03:09:59Z,0,0
reza Kusumawardhana,plat nomer biru dapet engga Pak eri,2022-11-22T03:08:51Z,0,0
